Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
11/08/2023 08:00,12334.609203,1454.789078,5960.471529,948.002318,12215.01795,3384.041204,7341.73051,1110.81728,44749.479072
11/08/2023 09:00,12807.582235,1502.079389,5980.354973,1054.059865,12669.734644,3475.426454,7468.358342,1124.729962,46082.325864
11/08/2023 10:00,13484.264592,1562.28439,5974.683526,1116.937178,13121.328774,3776.340493,7545.313103,1131.224584,47712.376641
11/08/2023 11:00,14156.571301,1619.309571,5997.907873,1155.08171,13681.674697,4014.951492,7654.191258,1183.473249,49463.161151
11/08/2023 12:00,14796.866146,1656.291791,6082.554666,1197.408429,14266.748847,4248.825639,7775.177128,1241.717777,51265.590424
11/08/2023 13:00,15355.867604,1687.402776,6128.286364,1240.908529,14954.655736,4469.964261,7884.313665,1320.216558,53041.615493
11/08/2023 14:00,15810.413941,1739.839615,6151.15067,1292.468191,15626.980623,4632.876883,8102.089968,1386.841799,54742.66169
11/08/2023 15:00,16031.018522,1792.803695,6202.567254,1338.964108,16110.222054,4761.408291,8383.308426,1439.176601,56059.468951
11/08/2023 16:00,15943.447509,1809.006735,6213.413823,1369.16127,16264.931722,4776.037936,8683.122122,1456.110263,56515.23138
11/08/2023 17:00,15301.566096,1767.345957,6034.318317,1352.087368,15914.299021,4693.820818,8691.625119,1439.59527,55194.657967
11/08/2023 18:00,14721.324269,1712.643612,5738.13374,1305.575725,15442.197231,4542.012477,8703.005498,1412.193649,53577.086202
11/08/2023 19:00,14570.555563,1733.466577,5740.097589,1233.517046,15490.758402,4502.991184,8793.148794,1431.207627,53495.742782
11/08/2023 20:00,14262.949394,1691.757481,5901.968395,1147.234402,15210.780451,4420.894823,8675.439747,1396.496574,52707.521267
11/08/2023 21:00,13996.663196,1643.785318,6011.298027,1196.157002,14781.210591,4231.382711,8432.003028,1359.276819,51651.776693
11/08/2023 22:00,13555.445382,1569.642897,5998.409322,1142.591692,14160.393951,4186.595162,8107.110477,1287.176776,50007.365659
11/08/2023 23:00,12875.802721,1462.108179,6019.61319,1079.297364,13192.988925,3959.984585,7609.250486,1200.770776,47399.816227
11/08/2023 24:00,12081.781271,1353.922031,6023.585009,1011.133379,12121.032669,3675.419355,7104.96507,1124.622805,44496.461589
11/09/2023 01:00,11532.589434,1267.753371,5985.181009,933.552456,11271.353297,3391.688431,6685.646205,1080.743359,42148.507563
11/09/2023 02:00,11228.215827,1215.582892,6007.702736,819.539132,10688.690282,3319.46922,6448.203341,1064.405982,40791.809413
11/09/2023 03:00,10955.908887,1165.701635,6013.587353,804.902045,10233.110657,3216.84802,6315.361018,1064.570039,39769.989655
11/09/2023 04:00,10773.759912,1143.182035,5904.153072,895.066575,9964.458966,3147.7568,6251.084959,1057.908384,39137.370703
11/09/2023 05:00,10849.940401,1152.276226,5856.402942,911.232246,9993.168324,3157.973633,6364.699912,1069.219704,39354.913388
11/09/2023 06:00,11248.142243,1215.47314,5855.807817,949.939858,10544.21565,3316.266673,6655.332164,1098.136885,40883.314431
11/09/2023 07:00,11917.154349,1338.822553,5949.245111,1017.0494,11605.794993,3433.283615,7213.612744,1177.890397,43652.853162
11/09/2023 08:00,12191.698663,1387.61596,5879.197323,1049.069221,12124.040551,3506.173584,7459.616879,1212.887775,44810.299957
11/09/2023 09:00,12576.081289,1428.060459,5856.6468,1066.644252,12381.111967,3659.808039,7593.243554,1204.108259,45765.70462
11/09/2023 10:00,13140.349548,1476.518729,5935.937056,1077.636399,12436.618902,3824.279835,7723.524916,1180.500598,46795.365982
11/09/2023 11:00,13904.77669,1507.821458,5965.827318,1086.826196,12452.051225,4089.843863,7812.46913,1169.595275,47989.211155
11/09/2023 12:00,14570.105916,1541.895136,5942.618048,1092.968026,12414.720422,4286.98224,7854.96656,1172.544047,48876.800396
11/09/2023 13:00,15039.353996,1569.168184,5975.283171,1099.298776,12314.924037,4322.056226,7767.568008,1158.733874,49246.386273
11/09/2023 14:00,15172.479653,1577.044375,6023.715103,1100.743335,12243.482847,4417.440925,7541.900185,1162.460174,49239.266598
11/09/2023 15:00,14721.886131,1570.948334,6017.132548,1109.084603,12156.142708,4453.056193,7413.202627,1160.13984,48601.592983
11/09/2023 16:00,14178.473347,1542.411361,6002.401774,1116.261397,12083.219508,4407.787665,7314.353959,1162.468396,47807.377407
11/09/2023 17:00,13904.347255,1532.147115,6003.827005,1122.37579,12211.207988,4315.23581,7377.035865,1182.704373,47648.881201
11/09/2023 18:00,13930.719981,1562.77702,6070.283485,1153.690037,12619.583988,4350.518625,7533.053228,1215.674846,48436.301209
