Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change
2023-11-23 18:00:00,2023-11-23 00:00:00,41825.4969921875,7706.214979926215,37890,18.424682392574184,20.338387384339445,958.2102577039932,14.199904966700139
2023-11-23 19:00:00,2023-11-23 00:00:00,42265.07412434896,11038.874096137153,37890,26.118194099599705,29.134003948633293,3332.659116210938,43.24638132847479
2023-11-23 20:00:00,2023-11-23 00:00:00,42194.674246961804,14892.320123426649,37890,35.2943123491443,39.30409111487635,3853.4460272894958,34.90796247633567
2023-11-23 21:00:00,2023-11-23 00:00:00,42157.26492621528,16927.778802083332,37890,40.15388292317057,44.67611190837511,2035.4586786566833,13.667841288576426
2023-11-23 22:00:00,2023-11-23 00:00:00,42103.66460503472,18144.15240668403,37890,43.09399805667834,47.88638798280292,1216.3736046006961,7.185665755810768
2023-11-23 23:00:00,2023-11-23 00:00:00,41643.61027994792,18695.415343967015,37890,44.893838978627564,49.34129148579313,551.262937282987,3.0382402270822535
2023-11-24 00:00:00,2023-11-24 00:00:00,40756.33451171875,17918.775916341147,37890,43.96562186226273,47.291570114386765,-776.6394276258688,-4.154170492267182
2023-11-24 01:00:00,2023-11-24 00:00:00,40016.0476171875,16828.211596137153,37890,42.0536574654344,44.41333226745092,-1090.5643202039937,-6.086154128471724
2023-11-24 02:00:00,2023-11-24 00:00:00,39453.345364583336,15906.928151041666,37890,40.318325363914695,41.98186368709862,-921.283445095487,-5.47463668276529
2023-11-24 03:00:00,2023-11-24 00:00:00,39160.53189236111,15029.12657687717,37890,38.378249351124985,39.66515327758556,-877.8015741644958,-5.518360087060637
2023-11-24 04:00:00,2023-11-24 00:00:00,39219.92603298611,13884.356847873263,37890,35.40128259343415,36.643855497158256,-1144.7697290039068,-7.617007702664336
2023-11-24 05:00:00,2023-11-24 00:00:00,39916.139765625,12723.838738064236,37890,31.876425958959487,33.58099429417851,-1160.518109809027,-8.35845781352695
2023-11-24 06:00:00,2023-11-24 00:00:00,41354.08846571181,11488.706918402779,37890,27.78130855895539,30.32121118607226,-1235.1318196614575,-9.707226294581021
2023-11-24 07:00:00,2023-11-24 00:00:00,42924.20217881945,10613.215988498265,37890,24.72548224492163,28.010599072310015,-875.4909299045139,-7.620447941814406
2023-11-24 08:00:00,2023-11-24 00:00:00,44154.1641796875,9857.996585286459,37890,22.32631229337479,26.017409831846024,-755.2194032118059,-7.115839383936508
2023-11-24 09:00:00,2023-11-24 00:00:00,44388.40940321181,8669.26264702691,37890,19.530464739742687,22.880080884209317,-1188.7339382595492,-12.058575269074373
2023-11-24 10:00:00,2023-11-24 00:00:00,43823.31346896701,7722.192837049696,37890,17.621198001191946,20.380556445103448,-947.0698099772135,-10.92445630658113
2023-11-24 11:00:00,2023-11-24 00:00:00,42800.38453450521,6555.013408338758,37890,15.315314288950319,17.300114564103346,-1167.1794287109378,-15.114611268330677
2023-11-24 12:00:00,2023-11-24 00:00:00,41759.162109375,5417.449443359375,37890,12.973079845735578,14.297834371494789,-1137.563964979383,-17.35410584412026
2023-11-24 13:00:00,2023-11-24 00:00:00,40908.75587673611,4453.918373887804,37890,10.887445189748846,11.754865067003967,-963.5310694715718,-17.785695640457764
2023-11-24 14:00:00,2023-11-24 00:00:00,40569.44715277778,3998.006512315538,37890,9.85472268640909,10.551613914794242,-455.9118615722655,-10.236197058418522
2023-11-24 15:00:00,2023-11-24 00:00:00,40345.17525390625,4129.196215277778,37890,10.234671653528103,10.897852244069089,131.1897029622396,3.281377920674222
2023-11-24 16:00:00,2023-11-24 00:00:00,40549.60703559028,4587.964487304687,37890,11.314448702987043,12.1086420884262,458.7682720269095,11.11035291395198
2023-11-24 17:00:00,2023-11-24 00:00:00,41173.451484375,5347.514782443576,37890,12.987773892292989,14.113261500246969,759.5502951388889,16.555278429914473
2023-11-24 18:00:00,2023-11-24 00:00:00,42502.66860243055,6484.751940104166,37890,15.257281844494184,17.114679176838653,1137.2371576605901,21.266648226840868
2023-11-24 19:00:00,2023-11-24 00:00:00,43511.960924479165,8789.519667426215,37890,20.20023800508923,23.197465472225428,2304.767727322049,35.541339878685115
2023-11-24 20:00:00,2023-11-24 00:00:00,43233.49148871528,10237.416221516927,37890,23.679364929823162,27.018781265550086,1447.896554090712,16.472988387028565
2023-11-24 21:00:00,2023-11-24 00:00:00,43041.953000217014,10175.754968532987,37890,23.64148060029172,26.856043727983604,-61.66125298394036,-0.6023126504746499
2023-11-24 22:00:00,2023-11-24 00:00:00,42702.0969140625,9881.074296875,37890,23.139552881350422,26.07831696192927,-294.68067165798675,-2.895909665368742
2023-11-24 23:00:00,2023-11-24 00:00:00,41809.70743055556,9271.191121961805,37890,22.174733313694972,24.468701826238597,-609.883174913195,-6.1722354937264
2023-11-25 00:00:00,2023-11-25 00:00:00,40806.132743055554,9151.299535590279,37890,22.426284777372487,24.152281698575557,-119.8915863715265,-1.2931627101023149
2023-11-25 01:00:00,2023-11-25 00:00:00,39860.76446506076,8808.572393391927,37890,22.098352883103694,23.247749784618442,-342.72714219835143,-3.7451199238474584
2023-11-25 02:00:00,2023-11-25 00:00:00,39188.491128472226,7986.602197265625,37890,20.379968626714987,21.07839059716449,-821.9701961263017,-9.331480283262843
2023-11-25 03:00:00,2023-11-25 00:00:00,38952.38402452257,7015.208276231554,37890,18.00970197822837,18.51466950707721,-971.3939210340714,-12.162793351178149
2023-11-25 04:00:00,2023-11-25 00:00:00,38963.53184027778,6227.45038953993,37890,15.982766693399256,16.435604089574902,-787.7578866916238,-11.229287223882586
2023-11-25 05:00:00,2023-11-25 00:00:00,39357.841727430554,5976.2117106119795,37890,15.184297330122254,15.772530247062495,-251.2386789279508,-4.034374635082588
2023-11-25 06:00:00,2023-11-25 00:00:00,40227.20532986111,6065.04973578559,37890,15.076985055393433,16.006993232477146,88.83802517361073,1.4865274102632735
2023-11-25 07:00:00,2023-11-25 00:00:00,41505.22475260417,5874.4418136935765,37890,14.153499586398446,15.503937222733114,-190.60792209201372,-3.142726447359047
2023-11-25 08:00:00,2023-11-25 00:00:00,42665.785985243056,6012.2867822265625,37890,14.091588009901072,15.867740253962953,137.84496853298606,2.346520280644597
2023-11-25 09:00:00,2023-11-25 00:00:00,43627.78803819444,5967.967642144097,37890,13.679280821937093,15.750772346645808,-44.31914008246531,-0.7371428158330858
2023-11-25 10:00:00,2023-11-25 00:00:00,43841.3640234375,5426.3027728949655,37890,12.377130351131584,14.321200245170138,-541.6648692491317,-9.076203185554288
2023-11-25 11:00:00,2023-11-25 00:00:00,43739.60194878472,5786.374906141493,37890,13.229143952697228,15.271509385435452,360.0721332465273,6.635680836777684
2023-11-25 12:00:00,2023-11-25 00:00:00,43163.79039930556,7035.191172417534,37890,16.298826185873427,18.5674087421946,1248.8162662760415,21.582014413732225
2023-11-25 13:00:00,2023-11-25 00:00:00,42635.427625868055,7239.686420898437,37890,16.980447538670692,19.107116444704243,204.49524848090277,2.9067475704520356
2023-11-25 14:00:00,2023-11-25 00:00:00,42053.060959201386,7078.136790907118,37890,16.831442538211697,18.68075162551364,-161.5496299913193,-2.231445128962798
2023-11-25 15:00:00,2023-11-25 00:00:00,41866.84224500868,6269.722136230469,37890,14.975388159296724,16.547168477779014,-808.4146546766488,-11.4212917686922
2023-11-25 16:00:00,2023-11-25 00:00:00,42024.01504774306,5662.872278103298,37890,13.47532422037677,14.945558928749797,-606.8498581271706,-9.679055067215875
2023-11-25 17:00:00,2023-11-25 00:00:00,42473.04340928819,5292.196659071181,37890,12.460130554039507,13.967264869546531,-370.67561903211754,-6.54571745270353
2023-11-25 18:00:00,2023-11-25 00:00:00,43573.170454644096,4440.4944898817275,37890,10.19089142137109,11.719436500083734,-851.7021691894533,-16.09354723675241
2023-11-25 19:00:00,2023-11-25 00:00:00,44803.18353515625,4996.858691813151,37890,11.15290989956597,13.187803356593166,556.3642019314238,12.529329857275481
2023-11-25 20:00:00,2023-11-25 00:00:00,44215.31891059028,5670.682540283203,37890,12.825153544069504,14.966171919459494,673.8238484700514,13.484949045568245
2023-11-25 21:00:00,2023-11-25 00:00:00,43249.590088975696,5511.800481499566,37890,12.744168141617882,14.546847404327174,-158.88205878363715,-2.801815436765789
2023-11-25 22:00:00,2023-11-25 00:00:00,42115.710517578125,6617.372445610894,37890,15.712360932030233,17.464693707075465,1105.5719641113283,20.058272570318824
2023-11-25 23:00:00,2023-11-25 00:00:00,41048.13373263889,8113.092746310764,37890,19.764827310187172,21.412226831118407,1495.7203006998698,22.602933611390373
2023-11-26 00:00:00,2023-11-26 00:00:00,40048.70845486111,9223.352279730903,37890,23.030336396806756,24.34244465487174,1110.2595334201396,13.68478788714703
2023-11-26 01:00:00,2023-11-26 00:00:00,38998.612092013886,10466.971807725695,37890,26.839344392640875,27.624628682305875,1243.6195279947915,13.483378822337194
2023-11-26 02:00:00,2023-11-26 00:00:00,38522.976278211805,12388.61046766493,37890,32.159016941460465,32.696253543586515,1921.6386599392354,18.35906979820916
2023-11-26 03:00:00,2023-11-26 00:00:00,38137.12054904514,14457.868836534288,37890,37.91022664634884,38.15747911463259,2069.2583688693576,16.702909291322502
2023-11-26 04:00:00,2023-11-26 00:00:00,38212.700182291665,15338.946371527778,37890,40.14096438711252,40.48283550152488,881.0775349934902,6.094103805721717
2023-11-26 05:00:00,2023-11-26 00:00:00,38349.218125,16014.662887369792,37890,41.76007665963279,42.26619922768485,675.7165158420139,4.4052342284492365
2023-11-26 06:00:00,2023-11-26 00:00:00,39304.024361979165,16401.579731987847,37890,41.730026373212695,43.28735743464726,386.9168446180556,2.4160161680531127
2023-11-26 07:00:00,2023-11-26 00:00:00,40875.088936631946,17087.465911458334,37890,41.80410699032064,45.097561128156066,685.8861794704862,4.181829986368989
2023-11-26 08:00:00,2023-11-26 00:00:00,42321.16828125,17717.799066840278,37890,41.86509916053046,46.76114823658031,630.3331553819444,3.6888626941415703
2023-11-26 09:00:00,2023-11-26 00:00:00,44282.378326822916,17245.99540527344,37890,38.94550396094493,45.51595514719831,-471.80366156683885,-2.66287962622763
2023-11-26 10:00:00,2023-11-26 00:00:00,45143.33180121528,16867.090184461806,37890,37.36341450988723,44.51594136833414,-378.9052208116336,-2.197062053581279
2023-11-26 11:00:00,2023-11-26 00:00:00,45254.557317708335,17627.842664930555,37890,38.952635291899526,46.523733610268025,760.7524804687491,4.5102769484778396
2023-11-26 12:00:00,2023-11-26 00:00:00,44919.71503472222,17219.347009548612,37890,38.33360696130492,45.445624200445,-408.4956553819429,-2.317332093022469
2023-11-26 13:00:00,2023-11-26 00:00:00,44321.42029730903,15718.33663031684,37890,35.464424481160364,41.48412940173355,-1501.0103792317714,-8.716999421635553
2023-11-26 14:00:00,2023-11-26 00:00:00,43793.684118923615,14112.392990722656,37890,32.22472206814081,37.24569277044776,-1605.9436395941848,-10.217007545802975
2023-11-26 15:00:00,2023-11-26 00:00:00,43263.61187934028,12087.625231119791,37890,27.939473164726703,31.901887651411432,-2024.7677596028643,-14.347444554115848
2023-11-26 16:00:00,2023-11-26 00:00:00,43345.139921875,9377.128254665799,37890,21.633632447760174,24.74829309756083,-2710.496976453993,-22.42373439470785
2023-11-26 17:00:00,2023-11-26 00:00:00,44101.63903211806,6799.129422200521,37890,15.416954043927698,17.944390135129375,-2577.9988324652777,-27.492413054951413
2023-11-26 18:00:00,2023-11-26 00:00:00,46356.37775607639,4857.433552517361,37890,10.478457954753914,12.819829908992771,-1941.6958696831598,-28.558007196379194
2023-11-26 19:00:00,2023-11-26 00:00:00,48550.53960069444,4693.446264105903,37890,9.667135118800555,12.387031575893118,-163.9872884114584,-3.3760068282657643
2023-11-26 20:00:00,2023-11-26 00:00:00,49060.272217881946,4354.327952745226,37890,8.875466351689179,11.492024156097191,-339.11831136067667,-7.2253583460442234
2023-11-26 21:00:00,2023-11-26 00:00:00,48819.91689670139,4090.0877229817706,37890,8.377907999384828,10.794636376304489,-264.2402297634553,-6.068450347127911
2023-11-26 22:00:00,2023-11-26 00:00:00,48437.19171875,4440.126389431423,37890,9.166770887984105,11.71846500245823,350.03866644965274,8.558219044614189
2023-11-26 23:00:00,2023-11-26 00:00:00,46772.48563368055,4427.341435546875,37890,9.46569628610624,11.68472271192102,-12.784953884548486,-0.28794121525413724
2023-11-27 00:00:00,2023-11-27 00:00:00,45214.274513888886,4718.205314670139,37890,10.435211811749417,12.452376127395457,290.86387912326427,6.569718720763991
2023-11-27 01:00:00,2023-11-27 00:00:00,44310.62579101563,5226.6181773546,37890,11.795405919124581,13.794188908299287,508.4128626844613,10.775556144275287
2023-11-27 02:00:00,2023-11-27 00:00:00,43908.374756944446,5410.929642469618,37890,12.323229161684782,14.280627190471412,184.3114651150172,3.5264000326938856
2023-11-27 03:00:00,2023-11-27 00:00:00,44077.63783420139,5675.712152235243,37890,12.87662504416527,14.979446165835952,264.78250976562504,4.893475377823891
2023-11-27 04:00:00,2023-11-27 00:00:00,44612.64051215278,5812.551312934028,37890,13.028933607618786,15.340594650129397,136.83916069878524,2.4109601936894287
2023-11-27 05:00:00,2023-11-27 00:00:00,46117.67623697917,5961.01821234809,37890,12.925669068226567,15.7324312809398,148.46689941406203,2.5542466882605415
2023-11-27 06:00:00,2023-11-27 00:00:00,49115.014188368055,5879.360936414931,37890,11.970598061656153,15.516919863855716,-81.65727593315933,-1.369854495059392
2023-11-27 07:00:00,2023-11-27 00:00:00,53161.38069010417,6250.057192925347,37890,11.756762356040118,16.495268389879513,370.6962565104168,6.305043363036952
2023-11-27 08:00:00,2023-11-27 00:00:00,54760.8727734375,6625.228100043403,37890,12.09847061323146,17.485426497871217,375.17090711805577,6.002679584160037
2023-11-27 09:00:00,2023-11-27 00:00:00,53778.52983506944,6423.138513454861,37890,11.94368558075806,16.952067863433257,-202.08958658854226,-3.0503038316102407
2023-11-27 10:00:00,2023-11-27 00:00:00,51926.877604166664,5033.835925021702,37890,9.694085524252245,13.285394365325157,-1389.3025884331591,-21.62965325320199
2023-11-27 11:00:00,2023-11-27 00:00:00,50158.24915798611,4475.41292046441,37890,8.922586006477145,11.811593878238083,-558.4230045572922,-11.093389074950526
2023-11-27 12:00:00,2023-11-27 00:00:00,48616.13131510417,3554.9850371636285,37890,7.31235690911333,9.382383312651434,-920.4278833007811,-20.566323145111472
2023-11-27 13:00:00,2023-11-27 00:00:00,47416.61225477431,3091.429790649414,37890,6.519718815082877,8.15895959527425,-463.55524651421456,-13.039583617602664
2023-11-27 14:00:00,2023-11-27 00:00:00,46470.9620703125,2275.0219546169706,37890,4.895577481642769,6.004280693103643,-816.4078360324434,-26.40874583345919
2023-11-27 15:00:00,2023-11-27 00:00:00,46243.97987630208,2081.6175541856555,37890,4.50138063322787,5.493844165177238,-193.40440043131503,-8.50121028673225
2023-11-27 16:00:00,2023-11-27 00:00:00,46644.64953125,2053.721156548394,37890,4.402908323220406,5.420219468325136,-27.896397637261543,-1.340130783446185
2023-11-27 17:00:00,2023-11-27 00:00:00,47749.09790798611,2215.509232313368,37890,4.639897567452935,5.847213598082259,161.7880757649741,7.877801484836665
2023-11-27 18:00:00,2023-11-27 00:00:00,50145.397297092015,2908.5856142171224,37890,5.800304257208057,7.6763938089657495,693.0763819037543,31.282938107193747
2023-11-27 19:00:00,2023-11-27 00:00:00,51734.863919270836,3463.385299207899,37890,6.694490014726442,9.140631562966215,554.7996849907768,19.07455232807741
2023-11-27 20:00:00,2023-11-27 00:00:00,51431.68757378472,3549.741137424045,37890,6.901856238591296,9.36854351391936,86.35583821614591,2.4933939124791027
2023-11-27 21:00:00,2023-11-27 00:00:00,51021.20239583333,3516.041273057726,37890,6.89133361808985,9.279602198621605,-33.69986436631916,-0.9493611804824246
2023-11-27 22:00:00,2023-11-27 00:00:00,49619.04073350695,3718.979909667969,37890,7.495066117142005,9.815201661831537,202.93863661024307,5.771793356502822
2023-11-27 23:00:00,2023-11-27 00:00:00,47165.339934895834,3938.9303347439236,37890,8.35132395988449,10.395698956832735,219.95042507595463,5.914267633018535
2023-11-28 00:00:00,2023-11-28 00:00:00,44989.34666232639,3650.8784551323783,38011,8.114984381823856,9.604794546663802,-288.05187961154525,-7.31294679346676
2023-11-28 01:00:00,2023-11-28 00:00:00,43690.84162326389,3828.1172271050345,38011,8.761829905026804,10.071077391031634,177.2387719726562,4.854688375711199
2023-11-28 02:00:00,2023-11-28 00:00:00,42872.16190972222,3858.867124565972,38011,9.000868985081175,10.151974756165247,30.749897460937518,0.8032642585554189
2023-11-28 03:00:00,2023-11-28 00:00:00,42437.133953993056,4041.8912291124134,38011,9.524420837406947,10.633477754103847,183.02410454644132,4.742949125697793
2023-11-28 04:00:00,2023-11-28 00:00:00,42584.75358398438,4052.5956902398,38011,9.516541365555614,10.661639236641498,10.704461127386821,0.2648379315674333
2023-11-28 05:00:00,2023-11-28 00:00:00,43569.403157552086,4177.441567857531,38011,9.58801650954779,10.990085943167847,124.84587761773037,3.0806398456773514
2023-11-28 06:00:00,2023-11-28 00:00:00,45935.595243055555,4342.479844835069,38011,9.453409326379756,11.424271513075345,165.03827697753877,3.9507022251942923
2023-11-28 07:00:00,2023-11-28 00:00:00,49783.52874565972,4428.5731201171875,38011,8.895659330905273,11.650767199277018,86.09327528211816,1.9825831865291719
2023-11-28 08:00:00,2023-11-28 00:00:00,50903.53641059028,4500.01298936632,38011,8.840275758188993,11.838712449991633,71.43986924913224,1.6131577217187694
2023-11-28 09:00:00,2023-11-28 00:00:00,50267.105520833335,4217.794819335937,38011,8.390765244256727,11.096247979100621,-282.2181700303827,-6.271496786726474
2023-11-28 10:00:00,2023-11-28 00:00:00,49069.74005642361,3094.895350748698,38011,6.30713622527852,8.14210452434479,-1122.899468587239,-26.622904069193954
2023-11-28 11:00:00,2023-11-28 00:00:00,47477.777612847225,3075.630884874132,38011,6.4780430751288645,8.091423232417279,-19.264465874566213,-0.6224593626374434
2023-11-28 12:00:00,2023-11-28 00:00:00,45940.59940972222,3382.3386607530383,38011,7.362417348079372,8.898315384370415,306.70777587890643,9.972190661346485
2023-11-28 13:00:00,2023-11-28 00:00:00,44643.66610243056,4139.412129448785,38011,9.27211515279974,10.890037435081384,757.0734686957467,22.383136185635326
2023-11-28 14:00:00,2023-11-28 00:00:00,43959.79703667535,5056.024647488064,38011,11.501474047457176,13.301477591981437,916.6125180392792,22.143543319068783
2023-11-28 15:00:00,2023-11-28 00:00:00,43397.00720486111,5158.165834960938,38011,11.885994374246033,13.570192404727417,102.14118747287375,2.0201876888321655
2023-11-28 16:00:00,2023-11-28 00:00:00,43509.48450954861,5135.382632378472,38011,11.802903873180707,13.510253959060462,-22.783202582465492,-0.4416919368517748
2023-11-28 17:00:00,2023-11-28 00:00:00,44587.98388888889,4474.563899468316,38011,10.035358204620136,11.771760541601946,-660.8187329101565,-12.8679551304261
2023-11-28 18:00:00,2023-11-28 00:00:00,46339.132712673614,4010.740129055447,38011,8.655190320293848,10.551524898201697,-463.8237704128687,-10.365787165716462
2023-11-28 19:00:00,2023-11-28 00:00:00,48237.1337890625,5578.269430881076,38011,11.564263862099363,14.6754082525613,1567.5293018256289,39.08329264391386
2023-11-28 20:00:00,2023-11-28 00:00:00,48605.473780381944,7386.007703450521,38011,15.19583521976006,19.43123754558028,1807.7382725694451,32.40679380888056
2023-11-28 21:00:00,2023-11-28 00:00:00,48500.80443576389,9389.080613064236,38011,19.358608011336088,24.70095659957443,2003.0729096137147,27.119832391698417
2023-11-28 22:00:00,2023-11-28 00:00:00,47621.411232638886,11515.287095269097,38011,24.180902659551425,30.294617598245498,2126.2064822048615,22.645523772012318
2023-11-28 23:00:00,2023-11-28 00:00:00,45847.22802517361,13369.823685980902,38011,29.161683839729314,35.17356472068849,1854.5365907118048,16.10499656125566
2023-11-29 00:00:00,2023-11-29 00:00:00,44165.987085503475,14503.84960123698,38148,32.839410049090816,38.01994757585451,1134.0259152560775,8.481981078368108
2023-11-29 01:00:00,2023-11-29 00:00:00,43019.73555989583,15277.727621799046,38148,35.5132997052668,40.04856774090135,773.878020562066,5.335673230478513
2023-11-29 02:00:00,2023-11-29 00:00:00,42489.727608506946,14905.652465277777,38148,35.08060254613986,39.07322130984004,-372.0751565212686,-2.435409019796718
2023-11-29 03:00:00,2023-11-29 00:00:00,42209.48588107639,14188.71326280382,38148,33.614987168476716,37.193858820393785,-716.9392024739573,-4.80984783553785
2023-11-29 04:00:00,2023-11-29 00:00:00,42550.75631510417,12693.170895182291,38148,29.830658710704554,33.27348981645772,-1495.5423676215287,-10.540366416045226
2023-11-29 05:00:00,2023-11-29 00:00:00,43677.87102756077,11220.677978786893,38148,25.68961745343915,29.413541938730454,-1472.4929163953984,-11.600670380592488
2023-11-29 06:00:00,2023-11-29 00:00:00,46219.45506076389,10246.939842664931,38148,22.17018748748436,26.86101458179965,-973.7381361219614,-8.67806863331119
2023-11-29 07:00:00,2023-11-29 00:00:00,49923.92977430556,9581.18347764757,38148,19.19156508905021,25.1158212164401,-665.7563650173615,-6.497123777826509
2023-11-29 08:00:00,2023-11-29 00:00:00,51095.54116753472,9081.318096788194,38148,17.77321051755161,23.80548940124828,-499.86538085937536,-5.217156962138725
2023-11-29 09:00:00,2023-11-29 00:00:00,50228.89100694445,8273.592964952257,38148,16.471781078758802,21.688143454315448,-807.7251318359376,-8.894360083274774
2023-11-29 10:00:00,2023-11-29 00:00:00,48929.04507378472,6619.086152886285,38148,13.527928335623024,17.35106991948801,-1654.5068120659716,-19.99744027866277
2023-11-29 11:00:00,2023-11-29 00:00:00,47705.90365017361,7392.105717773437,38148,15.495159198701261,19.377439755094468,773.0195648871522,11.678644861724202
2023-11-29 12:00:00,2023-11-29 00:00:00,46383.6884516059,8676.346784667969,38148,18.705599046355218,22.74390999441116,1284.2410668945313,17.373142591923795
2023-11-29 13:00:00,2023-11-29 00:00:00,45360.524969618054,11685.254973958334,38148,25.76084598179801,30.631369859385376,3008.908189290365,34.679436679587624
2023-11-29 14:00:00,2023-11-29 00:00:00,45245.871545138885,14366.768838975695,38148,31.752662394054887,37.660608259871275,2681.5138650173612,22.947842139460043
2023-11-29 15:00:00,2023-11-29 00:00:00,45391.062391493055,16460.019229600694,38148,36.26268776799007,43.14779078746119,2093.2503906249985,14.570084714846992
2023-11-29 16:00:00,2023-11-29 00:00:00,45380.59185329861,18474.74301812066,38148,40.7106700543787,48.429126082941856,2014.7237885199647,12.240105922214285
2023-11-29 17:00:00,2023-11-29 00:00:00,46099.65917100695,18794.54369357639,38148,40.76937667555832,49.26744178876059,319.80067545573183,1.7310155553560902
2023-11-29 18:00:00,2023-11-29 00:00:00,47775.21024956597,19931.25281032986,38148,41.718817575503884,52.24717628795707,1136.7091167534709,6.048080417839439
2023-11-29 19:00:00,2023-11-29 00:00:00,48732.075512152776,21239.3853515625,38148,43.58399499374049,55.676274907105224,1308.1325412326405,6.563222862512028
2023-11-29 20:00:00,2023-11-29 00:00:00,48356.82340060764,21368.065496961804,38148,44.188315100725376,56.01359310307698,128.680145399303,0.6058562584055027
2023-11-29 21:00:00,2023-11-29 00:00:00,47770.00080295139,21362.436686197918,38148,44.71935592866491,55.998837910763136,-5.628810763886577,-0.02634216356500266
2023-11-29 22:00:00,2023-11-29 00:00:00,46341.697662760416,21305.788231336806,38148,45.97541589085516,55.85034138444166,-56.64845486111153,-0.26517787129457754
2023-11-29 23:00:00,2023-11-29 00:00:00,44281.399802517364,20681.50005642361,38148,46.704711568869335,54.21385146383457,-624.2881749131957,-2.93013414070729
2023-11-30 00:00:00,2023-11-30 00:00:00,41918.377749565974,20425.57644748264,38148,48.72702032867702,53.54298114575505,-255.92360894097146,-1.2374518687849354
2023-11-30 01:00:00,2023-11-30 00:00:00,40234.97651475694,21228.112879774304,38148,52.76034614308397,55.64672559445923,802.5364322916648,3.9290760500939195
2023-11-30 02:00:00,2023-11-30 00:00:00,39299.06138020833,20615.363387586807,38148,52.45764825815675,54.04048282370454,-612.7494921874968,-2.8865000655395585
2023-11-30 03:00:00,2023-11-30 00:00:00,38789.93334201389,19325.114869791665,38148,49.81992286349299,50.6582648364047,-1290.248517795142,-6.258674627933279
2023-11-30 04:00:00,2023-11-30 00:00:00,38742.441842447915,18416.586512586804,38148,47.535946720861524,48.27667639872813,-908.5283572048611,-4.70128308849041
2023-11-30 05:00:00,2023-11-30 00:00:00,38829.03527126736,16105.84429796007,38148,41.478868031207675,42.21936745821556,-2310.7422146267345,-12.547071158096855
2023-11-30 06:00:00,2023-11-30 00:00:00,40425.9213780382,14835.399377170139,38148,36.697739646893055,38.889062014181974,-1270.4449207899306,-7.888098862043775
2023-11-30 07:00:00,2023-11-30 00:00:00,43437.36672092014,14957.796975911459,38148,34.43532171739025,39.209911334569206,122.3975987413196,0.8250374366710646
2023-11-30 08:00:00,2023-11-30 00:00:00,44587.7452625868,14563.179016927083,38148,32.66184224199137,38.17547189086474,-394.61795898437595,-2.6382090866715338
2023-11-30 09:00:00,2023-11-30 00:00:00,44961.9933311632,13661.503381076389,38148,30.3845589772987,35.81184696727585,-901.6756358506937,-6.191475328310237
2023-11-30 10:00:00,2023-11-30 00:00:00,45914.59781684028,12696.245568576389,38148,27.651871457577563,33.281549671218386,-965.2578125,-7.065531410233032
2023-11-30 11:00:00,2023-11-30 00:00:00,46086.50390842014,12495.74933376736,38148,27.11368464528799,32.75597497579784,-200.49623480902846,-1.579177353856978
2023-11-30 12:00:00,2023-11-30 00:00:00,46075.144446614584,12946.47203016493,38148,28.098603239682703,33.93748566154171,450.72269639756996,3.6070081461987917
2023-11-30 13:00:00,2023-11-30 00:00:00,46084.61847873264,13540.179202473959,38148,29.38112465599026,35.49381147759767,593.7071723090285,4.585860695683787
2023-11-30 14:00:00,2023-11-30 00:00:00,46066.55652777778,14574.902298177083,38148,31.638792644265756,38.20620294164067,1034.7230957031243,7.6418715013318845
2023-11-30 15:00:00,2023-11-30 00:00:00,45845.81398871528,16081.188961588541,38148,35.07667889929241,42.15473671382128,1506.286663411458,10.334797672021807
2023-11-30 16:00:00,2023-11-30 00:00:00,45707.56082465278,17681.736401909722,38148,38.68448913680146,46.350362802531514,1600.547440321181,9.952917313167838
2023-11-30 17:00:00,2023-11-30 00:00:00,45726.70842447917,16445.05763346354,38148,35.96379052873157,43.10857091712158,-1236.6787684461815,-6.99410250405392
2023-11-30 18:00:00,2023-11-30 00:00:00,46381.495329861114,14605.256839192709,38148,31.489404848466844,38.285773406712565,-1839.8007942708318,-11.18756063540378
2023-11-30 19:00:00,2023-11-30 00:00:00,47141.907686631945,14322.232093098959,38148,30.381104193541837,37.54386099690406,-283.02474609374985,-1.9378279287377034
2023-11-30 20:00:00,2023-11-30 00:00:00,46952.76654513889,13918.875552300347,38148,29.64442050271774,36.48651450220286,-403.3565407986116,-2.816296637121007
2023-11-30 21:00:00,2023-11-30 00:00:00,46000.436942274304,13574.97263671875,38148,29.51052976682354,35.58501792156535,-343.902915581597,-2.4707665090429
2023-11-30 22:00:00,2023-11-30 00:00:00,45092.5461046007,12900.009937065972,38148,28.607854404898664,33.81569135227527,-674.9626996527786,-4.97211094059285
2023-11-30 23:00:00,2023-11-30 00:00:00,43250.20489583333,12916.455601128473,38148,29.8644957457134,33.85880151286692,16.445664062501237,0.1274856697222181
2023-12-01 00:00:00,2023-12-01 00:00:00,40934.09536675347,12440.889225531684,38148,30.392486053658168,32.61216636660292,-475.56637559678893,-3.68186436188609
2023-12-01 01:00:00,2023-12-01 00:00:00,39007.35786241319,11063.755625,38148,28.363253066316602,29.002190481807695,-1377.1336005316844,-11.069414537551516
2023-12-01 02:00:00,2023-12-01 00:00:00,37895.50898220486,10312.51629123264,38148,27.213030166913015,27.03291467765712,-751.2393337673602,-6.790093339280171
