Hour Ending,Target_Price,ERCOT.LOAD,ERCOT.WIND.GEN,"Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change,WEST_Load
2022-04-17 04:00:00,55.79,34723.65412326389,4661.981453179254,13.42595291564045,13.075986461670135,-2422.3967607964405,-34.19349853481371,988.3735
2022-04-17 05:00:00,59.48,34311.08453776042,3687.189765896268,10.746351552479783,10.341878007169852,-974.791687282986,-20.909385785269983,985.210465
2022-04-17 06:00:00,61.99,34375.87174262153,3620.591397569444,10.532362421751738,10.155082033964728,-66.59836832682322,-1.806209404864595,983.416584
2022-04-17 07:00:00,62.41,34871.55585069444,3190.3757411024308,9.148934319886092,8.948407542429615,-430.2156564670136,-11.882469166662208,998.299951
2022-04-17 08:00:00,53.2,35453.68512369792,3587.97001546224,10.120161001441206,10.063585155420974,397.5942743598089,12.462302456651098,1022.772187
2022-04-17 09:00:00,48.18,37090.62213975695,3962.894432237413,10.684356863320552,11.115178055808524,374.9244167751736,10.449485786097682,1051.734705
2022-04-17 10:00:00,48.22,39256.626564670136,4300.101900499132,10.953824301268677,12.060981966452,337.207468261719,8.509120644713587,1106.140332
2022-04-17 11:00:00,50.72,40934.56505208334,4661.965793728298,11.388824549122772,13.075942539837596,361.863893229166,8.415239954829044,1154.324688
2022-04-17 12:00:00,53.9,42393.87517795139,6419.455270182291,15.142412065979244,18.005371974819205,1757.4894764539931,37.69846357127562,1177.81513
2022-04-17 13:00:00,54.88,44085.99467013889,8382.217034505209,19.01333313952152,23.510551803509408,1962.761764322917,30.5752074235916,1226.190523
2022-04-17 14:00:00,55.27,45441.14370659722,9231.23857313368,20.314714419904607,25.89189850260477,849.0215386284708,10.128842227939131,1273.182771
2022-04-17 15:00:00,59.85,46642.068283420136,8161.131508246528,17.497361949421887,22.89044823225684,-1070.107064887152,-11.59223712407953,1323.229636
2022-04-17 16:00:00,62.1,47864.1368359375,6816.390479600695,14.241122749095084,19.11870103385604,-1344.7410286458337,-16.477384628430766,1365.363939
2022-04-17 17:00:00,68.05,48995.5937109375,5619.020505099827,11.468420075182124,15.760302092670536,-1197.369974500868,-17.566041412742102,1420.452496
2022-04-17 18:00:00,90.88,49544.89858506944,4837.340553927951,9.763549209051572,13.567835957501334,-781.6799511718755,-13.911320495492449,1453.119777
2022-04-17 19:00:00,192.7,49254.06217013889,4576.958150499132,9.292549586446071,12.8375119919758,-260.3824034288191,-5.382759401080143,1454.410269
2022-04-17 20:00:00,109.39,48288.21910373264,5502.805914171007,11.395752455376108,15.434341890362685,925.8477636718752,20.22845158789378,1414.177124
2022-04-17 21:00:00,64.82,48013.772424045135,8107.014236111111,16.8847683212893,22.73865940064261,2604.208321940104,47.32509855078953,1360.398285
2022-04-17 22:00:00,54.88,46785.94089626736,11710.424771050348,25.02979430725657,32.84555232673365,3603.4105349392366,44.44805979109483,1304.125654
2022-04-18 01:00:00,42.85,38424.11040364584,13829.088844401042,35.990654563310024,38.78800898774589,-602.5480859375002,-4.175188780358026,1051.090315
2022-04-18 02:00:00,42.59,36488.04741753472,12815.86351671007,35.12345664885118,35.94610135671632,-1013.2253276909724,-7.326768517371953,1007.972929
2022-04-18 03:00:00,44.21,35288.44177517361,12126.774760199653,34.36472156367973,34.0133362135014,-689.0887565104167,-5.376842189462635,975.225098
2022-04-18 04:00:00,45.6,34130.24337456597,11163.684363064236,32.709067557905165,31.312047690416616,-963.0903971354164,-7.941851120186554,947.46605
2022-04-18 05:00:00,58.01,34407.87217447917,10491.041044921874,30.490234884978545,29.42540892750084,-672.6433181423617,-6.025280689302227,952.676847
2022-04-18 06:00:00,66.23,35692.17731987847,10959.966511501736,30.706914888595687,30.74065719995999,468.9254665798617,4.469770583986441,976.948088
2022-04-18 07:00:00,66.29,37603.00218315972,10997.499389105902,29.24633340587648,30.845929905213872,37.53287760416606,0.3424543091876957,1031.4277
2022-04-18 08:00:00,49.55,38576.49678819445,12250.880852864584,31.757370090209218,34.36143060293547,1253.381463758682,11.39696779615445,1049.659355
2022-04-18 09:00:00,39.3,39707.8403407118,11559.800308159722,29.112135560562447,32.423078866181584,-691.0805447048624,-5.641068205665141,1059.234696
